timestamp_1,timestamp_2,timestamp_3,TA_1_1_1,RH_1_1_1,PA_1_1_1,WD_1_1_1,P_1_1_1,SWin_1_1_1,SWout_1_1_1,LWin_1_1_1,LWout_1_1_1,SWdif_1_
yyyy-mm-dd,HH,MM,C,%,kPa,degrees,mm,W+1m-2,W+1m-2,W+1m-2,W+1m-2,W+1m-2
2024-12-04,10,20,4.59 ,93.64 ,102.58 ,168 ,0.00 ,51.04 ,6.33 ,325.41 ,339.41 ,51.15 
2024-12-04,10,30,4.72 ,93.18 ,102.58 ,180 ,0.00 ,67.48 ,10.98 ,326.12 ,340.60 ,67.43 
2024-12-04,10,40,4.83 ,92.03 ,102.58 ,203 ,0.00 ,70.53 ,12.11 ,326.45 ,340.99 ,70.18 
2024-12-04,10,50,5.06 ,91.31 ,102.57 ,211 ,0.00 ,107.62 ,21.90 ,326.70 ,343.63 ,107.51 
2024-12-04,11,00,5.38 ,90.64 ,102.58 ,223 ,0.00 ,109.28 ,21.95 ,326.12 ,345.77 ,108.68 
2024-12-04,11,10,5.47 ,89.65 ,102.58 ,224 ,0.00 ,75.12 ,12.70 ,325.38 ,344.20 ,73.96 
2024-12-04,11,20,5.49 ,90.04 ,102.59 ,222 ,0.00 ,63.12 ,8.94 ,324.65 ,342.30 ,62.29 
2024-12-04,11,30,5.48 ,89.96 ,102.58 ,210 ,0.00 ,61.33 ,8.34 ,323.14 ,342.09 ,60.73 
2024-12-04,11,40,5.48 ,89.57 ,102.57 ,208 ,0.00 ,59.67 ,8.30 ,321.84 ,341.49 ,58.86 
2024-12-04,11,50,5.47 ,89.57 ,102.58 ,210 ,0.00 ,46.68 ,4.84 ,321.89 ,340.77 ,45.92 
2024-12-04,12,00,5.46 ,90.17 ,102.58 ,208 ,0.00 ,63.78 ,9.29 ,322.34 ,342.08 ,63.42 
2024-12-04,12,10,5.49 ,89.74 ,102.58 ,197 ,0.00 ,80.53 ,13.99 ,323.25 ,343.89 ,80.01 
2024-12-04,12,20,-999.00 ,-999.00 ,-999.00 ,-999 ,-999.00 ,73.73 ,12.39 ,324.59 ,343.99 ,72.94 
2024-12-04,12,30,5.58 ,89.46 ,102.60 ,222 ,0.00 ,-999.00 ,-999.00 ,-999.00 ,-999.00 ,-999.00 
2024-12-04,12,40,5.51 ,89.04 ,102.62 ,221 ,0.00 ,-999.00 ,-999.00 ,-999.00 ,-999.00 ,-999.00 
2024-12-04,12,50,5.42 ,88.89 ,102.61 ,224 ,0.00 ,34.39 ,2.12 ,330.12 ,340.55 ,34.50 
2024-12-04,13,00,5.45 ,89.42 ,102.61 ,223 ,0.05 ,-999.00 ,-999.00 ,-999.00 ,-999.00 ,-999.00 
2024-12-04,13,10,-999.00 ,-999.00 ,-999.00 ,-999 ,-999.00 ,-999.00 ,-999.00 ,-999.00 ,-999.00 ,-999.00 
2024-12-04,13,20,5.48 ,89.74 ,102.60 ,232 ,0.00 ,46.63 ,4.44 ,328.40 ,340.89 ,46.66 
2024-12-04,13,30,5.40 ,89.36 ,102.60 ,235 ,0.00 ,41.85 ,3.63 ,330.01 ,340.53 ,41.69 
2024-12-04,13,40,-999.00 ,-999.00 ,-999.00 ,-999 ,-999.00 ,37.61 ,2.92 ,331.26 ,340.24 ,37.45 
2024-12-04,13,50,5.32 ,90.34 ,102.60 ,226 ,0.00 ,28.47 ,0.74 ,331.54 ,340.44 ,28.10 
2024-12-04,14,00,5.31 ,89.84 ,102.60 ,202 ,0.00 ,28.59 ,0.58 ,331.51 ,340.42 ,28.27 
2024-12-04,14,10,5.33 ,90.12 ,102.60 ,161 ,0.00 ,26.90 ,0.16 ,332.00 ,340.29 ,26.47 
2024-12-04,14,20,5.34 ,91.34 ,102.60 ,138 ,0.00 ,24.49 ,0.00 ,332.05 ,340.50 ,24.03 
2024-12-04,14,30,5.28 ,91.76 ,102.61 ,147 ,0.00 ,19.17 ,0.00 ,331.79 ,339.89 ,18.64 
2024-12-04,14,40,5.21 ,91.22 ,102.61 ,160 ,0.00 ,17.71 ,0.00 ,331.32 ,339.30 ,17.23 
2024-12-04,14,50,5.23 ,90.81 ,102.63 ,176 ,0.00 ,10.34 ,0.00 ,332.07 ,339.13 ,9.87 
2024-12-04,15,00,5.22 ,90.72 ,102.64 ,180 ,0.00 ,11.79 ,0.00 ,329.86 ,338.61 ,11.49 
2024-12-04,15,10,5.21 ,91.77 ,102.64 ,185 ,0.03 ,5.71 ,0.00 ,331.49 ,337.97 ,6.06 
2024-12-04,15,20,5.10 ,92.32 ,102.64 ,161 ,0.09 ,2.27 ,0.00 ,334.85 ,337.47 ,3.10 
2024-12-04,15,30,5.01 ,92.73 ,102.63 ,148 ,0.00 ,0.72 ,0.00 ,332.64 ,336.75 ,1.90 
2024-12-04,15,40,4.82 ,92.67 ,102.63 ,155 ,0.00 ,0.03 ,0.00 ,325.52 ,333.69 ,0.53 
2024-12-04,15,50,4.65 ,93.09 ,102.63 ,147 ,0.00 ,0.00 ,0.00 ,328.36 ,333.09 ,0.00 
2024-12-04,16,00,4.68 ,93.32 ,102.64 ,152 ,0.03 ,0.00 ,0.00 ,330.78 ,334.25 ,0.00 
2024-12-04,16,10,4.76 ,92.98 ,102.64 ,157 ,0.00 ,0.00 ,0.00 ,333.37 ,335.96 ,0.00 
2024-12-04,16,20,4.84 ,93.01 ,102.64 ,165 ,0.03 ,0.00 ,0.00 ,333.76 ,336.30 ,0.00 
2024-12-04,16,30,4.86 ,92.26 ,102.64 ,161 ,0.00 ,0.00 ,0.00 ,334.15 ,336.51 ,0.00 
2024-12-04,16,40,4.88 ,91.62 ,102.63 ,162 ,0.00 ,0.00 ,0.00 ,333.06 ,336.60 ,0.00 
2024-12-04,16,50,4.88 ,91.70 ,102.62 ,161 ,0.00 ,0.00 ,0.00 ,332.96 ,336.13 ,0.00 
2024-12-04,17,00,4.88 ,91.29 ,102.63 ,163 ,0.00 ,0.00 ,0.00 ,332.86 ,335.93 ,0.00 
2024-12-04,17,10,4.87 ,91.02 ,102.63 ,158 ,0.00 ,0.00 ,0.00 ,332.93 ,335.70 ,0.00 
2024-12-04,17,20,4.85 ,90.97 ,102.62 ,161 ,0.00 ,0.00 ,0.00 ,332.57 ,335.51 ,0.00 
2024-12-04,17,30,4.84 ,90.87 ,102.62 ,159 ,0.00 ,0.00 ,0.00 ,330.71 ,335.32 ,0.00 
2024-12-04,17,40,4.74 ,91.04 ,102.62 ,165 ,0.00 ,0.00 ,0.00 ,327.34 ,334.22 ,0.00 
2024-12-04,17,50,4.56 ,90.52 ,102.62 ,180 ,0.00 ,0.00 ,0.00 ,318.98 ,331.26 ,0.00 
2024-12-04,18,00,4.27 ,90.75 ,102.63 ,184 ,0.00 ,0.00 ,0.00 ,321.87 ,329.18 ,0.00 
2024-12-04,18,10,4.18 ,91.21 ,102.63 ,175 ,0.00 ,0.00 ,0.00 ,317.73 ,328.28 ,0.00 
2024-12-04,18,20,4.03 ,91.59 ,102.62 ,158 ,0.00 ,0.00 ,0.00 ,310.95 ,325.22 ,0.00 
2024-12-04,18,30,3.80 ,92.45 ,102.62 ,158 ,0.00 ,0.00 ,0.00 ,313.88 ,324.99 ,0.00 
2024-12-04,18,40,3.70 ,92.88 ,102.62 ,162 ,0.00 ,0.00 ,0.00 ,316.41 ,324.82 ,0.00 
2024-12-04,18,50,3.60 ,93.45 ,102.61 ,172 ,0.00 ,0.00 ,0.00 ,322.13 ,327.20 ,0.00 
2024-12-04,19,00,3.73 ,93.56 ,102.61 ,186 ,0.00 ,0.00 ,0.00 ,321.15 ,328.51 ,0.00 
2024-12-04,19,10,4.04 ,93.27 ,102.60 ,177 ,0.00 ,0.00 ,0.00 ,320.58 ,330.29 ,0.00 
2024-12-04,19,20,3.95 ,92.28 ,102.60 ,174 ,0.00 ,0.00 ,0.00 ,317.79 ,328.86 ,0.00 
2024-12-04,19,30,3.85 ,92.72 ,102.60 ,172 ,0.00 ,0.00 ,0.00 ,326.06 ,330.36 ,0.00 
2024-12-04,19,40,4.04 ,93.09 ,102.60 ,182 ,0.00 ,0.00 ,0.00 ,329.93 ,332.86 ,0.00 
2024-12-04,19,50,4.19 ,93.00 ,102.60 ,176 ,0.00 ,0.00 ,0.00 ,327.26 ,332.90 ,0.00 
2024-12-04,20,00,4.09 ,92.80 ,102.60 ,173 ,0.00 ,0.00 ,0.00 ,322.04 ,331.15 ,0.00 
2024-12-04,20,10,3.97 ,93.10 ,102.59 ,176 ,0.00 ,0.00 ,0.00 ,325.80 ,330.51 ,0.00 
2024-12-04,20,20,4.04 ,93.49 ,102.57 ,183 ,0.00 ,0.00 ,0.00 ,326.86 ,332.14 ,0.00 
2024-12-04,20,30,3.84 ,93.47 ,102.58 ,176 ,0.00 ,0.00 ,0.00 ,313.45 ,327.26 ,0.00 
2024-12-04,20,40,3.34 ,93.98 ,102.58 ,169 ,0.00 ,0.00 ,0.00 ,318.87 ,325.46 ,0.00 
2024-12-04,20,50,3.39 ,94.95 ,102.58 ,171 ,0.00 ,0.00 ,0.00 ,325.82 ,328.73 ,0.00 
2024-12-04,21,00,3.58 ,95.04 ,102.57 ,178 ,0.00 ,0.00 ,0.00 ,323.79 ,329.73 ,0.00 
2024-12-04,21,10,3.53 ,94.87 ,102.56 ,164 ,0.00 ,0.00 ,0.00 ,319.27 ,328.30 ,0.00 
2024-12-04,21,20,3.44 ,94.88 ,102.56 ,172 ,0.00 ,0.00 ,0.00 ,321.72 ,328.23 ,0.00 
2024-12-04,21,30,3.46 ,95.31 ,102.57 ,181 ,0.00 ,0.00 ,0.00 ,327.91 ,330.83 ,0.00 
2024-12-04,21,40,3.58 ,95.35 ,102.56 ,179 ,0.00 ,0.00 ,0.00 ,324.71 ,330.72 ,0.00 
2024-12-04,21,50,3.55 ,95.33 ,102.56 ,183 ,0.00 ,0.00 ,0.00 ,321.24 ,329.44 ,0.00 
2024-12-04,22,00,3.61 ,95.23 ,102.56 ,188 ,0.00 ,0.00 ,0.00 ,323.22 ,329.74 ,0.00 
2024-12-04,22,10,3.88 ,95.18 ,102.56 ,189 ,0.00 ,0.00 ,0.00 ,329.31 ,332.54 ,0.00 
2024-12-04,22,20,4.07 ,94.98 ,102.57 ,189 ,0.00 ,0.00 ,0.00 ,327.13 ,332.79 ,0.00 
2024-12-04,22,30,4.22 ,94.69 ,102.56 ,196 ,0.00 ,0.00 ,0.00 ,329.55 ,334.14 ,0.00 
2024-12-04,22,40,4.17 ,94.42 ,102.55 ,180 ,0.00 ,0.00 ,0.00 ,312.66 ,330.10 ,0.00 
2024-12-04,22,50,3.83 ,94.45 ,102.55 ,178 ,0.00 ,0.00 ,0.00 ,307.17 ,326.50 ,0.00 
2024-12-04,23,00,3.58 ,94.87 ,102.54 ,180 ,0.00 ,0.00 ,0.00 ,306.14 ,324.16 ,0.00 
2024-12-04,23,10,3.49 ,95.49 ,102.53 ,175 ,0.00 ,0.00 ,0.00 ,308.15 ,324.55 ,0.00 
2024-12-04,23,20,3.00 ,95.78 ,102.52 ,149 ,0.00 ,0.00 ,0.00 ,307.76 ,322.59 ,0.00 
2024-12-04,23,30,2.97 ,96.74 ,102.48 ,144 ,0.00 ,0.00 ,0.00 ,308.54 ,324.18 ,0.00 
2024-12-04,23,40,3.24 ,97.11 ,102.48 ,156 ,0.00 ,0.00 ,0.00 ,317.70 ,327.46 ,0.00 
2024-12-04,23,50,3.58 ,96.91 ,102.48 ,168 ,0.00 ,0.00 ,0.00 ,329.67 ,331.49 ,0.00 
2024-12-05,00,00,3.83 ,96.55 ,102.47 ,172 ,0.00 ,0.00 ,0.00 ,330.02 ,333.02 ,0.00 
2024-12-05,00,10,3.94 ,96.26 ,102.46 ,172 ,0.00 ,0.00 ,0.00 ,329.49 ,333.45 ,0.00 
2024-12-05,00,20,4.11 ,96.01 ,102.45 ,176 ,0.00 ,0.00 ,0.00 ,330.83 ,334.05 ,0.00 
2024-12-05,00,30,4.25 ,95.81 ,102.44 ,180 ,0.00 ,0.00 ,0.00 ,332.82 ,335.22 ,0.00 
2024-12-05,00,40,4.31 ,95.52 ,102.42 ,174 ,0.00 ,0.00 ,0.00 ,332.32 ,335.11 ,0.00 
2024-12-05,00,50,4.35 ,95.25 ,102.39 ,179 ,0.00 ,0.00 ,0.00 ,333.56 ,335.28 ,0.00 
2024-12-05,01,00,4.35 ,95.35 ,102.39 ,183 ,0.00 ,0.00 ,0.00 ,333.65 ,335.31 ,0.00 
2024-12-05,01,10,4.38 ,95.60 ,102.39 ,186 ,0.00 ,0.00 ,0.00 ,334.17 ,335.56 ,0.00 
2024-12-05,01,20,4.36 ,95.33 ,102.39 ,183 ,0.00 ,0.00 ,0.00 ,333.55 ,335.46 ,0.00 
2024-12-05,01,30,4.27 ,94.78 ,102.36 ,178 ,0.00 ,0.00 ,0.00 ,332.93 ,335.03 ,0.00 
2024-12-05,01,40,4.20 ,95.08 ,102.35 ,173 ,0.00 ,0.00 ,0.00 ,332.97 ,334.79 ,0.00 
2024-12-05,01,50,4.23 ,94.98 ,102.34 ,173 ,0.00 ,0.00 ,0.00 ,333.36 ,334.64 ,0.00 
2024-12-05,02,00,4.29 ,94.82 ,102.32 ,174 ,0.00 ,0.00 ,0.00 ,333.41 ,335.04 ,0.00 
2024-12-05,02,10,4.31 ,94.48 ,102.29 ,170 ,0.00 ,0.00 ,0.00 ,332.54 ,335.13 ,0.00 
2024-12-05,02,20,4.36 ,94.35 ,102.28 ,170 ,0.00 ,0.00 ,0.00 ,330.92 ,335.07 ,0.00 
2024-12-05,02,30,4.43 ,94.17 ,102.26 ,171 ,0.00 ,0.00 ,0.00 ,332.02 ,335.17 ,0.00 
2024-12-05,02,40,4.49 ,93.97 ,102.25 ,172 ,0.00 ,0.00 ,0.00 ,333.15 ,335.48 ,0.00 
2024-12-05,02,50,4.56 ,93.55 ,102.22 ,168 ,0.00 ,0.00 ,0.00 ,334.12 ,335.77 ,0.00 
2024-12-05,03,00,4.65 ,93.30 ,102.21 ,169 ,0.00 ,0.00 ,0.00 ,334.08 ,336.18 ,0.00 
2024-12-05,03,10,4.68 ,93.23 ,102.19 ,165 ,0.00 ,0.00 ,0.00 ,333.62 ,336.07 ,0.00 
2024-12-05,03,20,4.73 ,92.78 ,102.17 ,169 ,0.00 ,0.00 ,0.00 ,333.06 ,336.26 ,0.00 
2024-12-05,03,30,4.73 ,92.77 ,102.15 ,173 ,0.00 ,0.00 ,0.00 ,332.53 ,336.04 ,0.00 
2024-12-05,03,40,4.75 ,92.89 ,102.14 ,175 ,0.00 ,0.00 ,0.00 ,332.01 ,336.43 ,0.00 
2024-12-05,03,50,4.79 ,92.84 ,102.11 ,171 ,0.00 ,0.00 ,0.00 ,330.19 ,336.16 ,0.00 
2024-12-05,04,00,4.80 ,92.39 ,102.10 ,173 ,0.00 ,0.00 ,0.00 ,326.00 ,336.35 ,0.00 
2024-12-05,04,10,4.81 ,92.33 ,102.09 ,175 ,0.00 ,0.00 ,0.00 ,320.15 ,335.43 ,0.00 
2024-12-05,04,20,4.87 ,92.17 ,102.07 ,173 ,0.00 ,0.00 ,0.00 ,321.09 ,335.92 ,0.00 
2024-12-05,04,30,4.88 ,92.09 ,102.05 ,171 ,0.00 ,0.00 ,0.00 ,315.41 ,335.52 ,0.00 
2024-12-05,04,40,4.89 ,91.51 ,102.04 ,175 ,0.00 ,0.00 ,0.00 ,311.49 ,335.38 ,0.00 
2024-12-05,04,50,4.95 ,91.24 ,102.03 ,175 ,0.00 ,0.00 ,0.00 ,313.79 ,335.50 ,0.00 
2024-12-05,05,00,4.98 ,91.21 ,102.02 ,176 ,0.00 ,0.00 ,0.00 ,315.89 ,335.60 ,0.00 
2024-12-05,05,10,5.02 ,91.03 ,102.00 ,174 ,0.00 ,0.00 ,0.00 ,316.90 ,335.90 ,0.00 
2024-12-05,05,20,5.02 ,91.18 ,101.98 ,174 ,0.00 ,0.00 ,0.00 ,316.23 ,335.71 ,0.00 
2024-12-05,05,30,5.05 ,90.72 ,101.97 ,175 ,0.00 ,0.00 ,0.00 ,314.62 ,336.06 ,0.00 
2024-12-05,05,40,5.04 ,90.74 ,101.97 ,173 ,0.00 ,0.00 ,0.00 ,306.47 ,335.20 ,0.00 
2024-12-05,05,50,4.99 ,90.77 ,101.94 ,171 ,0.00 ,0.00 ,0.00 ,296.55 ,334.44 ,0.00 
2024-12-05,06,00,4.93 ,90.93 ,101.90 ,167 ,0.00 ,0.00 ,0.00 ,293.64 ,334.30 ,0.00 
2024-12-05,06,10,4.81 ,90.97 ,101.87 ,164 ,0.00 ,0.00 ,0.00 ,281.20 ,332.83 ,0.00 
2024-12-05,06,20,4.73 ,90.91 ,101.87 ,170 ,0.00 ,0.00 ,0.00 ,285.55 ,332.57 ,0.00 
2024-12-05,06,30,4.88 ,90.46 ,101.88 ,177 ,0.00 ,0.00 ,0.00 ,309.48 ,334.89 ,0.00 
2024-12-05,06,40,5.04 ,89.70 ,101.86 ,174 ,0.00 ,0.00 ,0.00 ,315.97 ,336.15 ,0.00 
2024-12-05,06,50,5.08 ,89.24 ,101.83 ,169 ,0.00 ,0.00 ,0.00 ,309.49 ,335.55 ,0.00 
2024-12-05,07,00,5.08 ,89.11 ,101.81 ,170 ,0.00 ,0.00 ,0.00 ,310.97 ,335.77 ,0.00 
2024-12-05,07,10,5.18 ,88.19 ,101.79 ,171 ,0.00 ,0.00 ,0.00 ,320.85 ,336.24 ,0.03 
2024-12-05,07,20,5.27 ,87.69 ,101.79 ,174 ,0.00 ,0.44 ,0.00 ,329.43 ,336.87 ,0.78 
2024-12-05,07,30,5.30 ,87.94 ,101.77 ,171 ,0.00 ,2.88 ,0.00 ,328.44 ,337.14 ,3.36 
2024-12-05,07,40,5.24 ,88.19 ,101.74 ,169 ,0.00 ,2.66 ,0.00 ,325.48 ,336.61 ,2.99 
2024-12-05,07,50,5.23 ,88.19 ,101.71 ,170 ,0.00 ,4.57 ,0.00 ,329.60 ,337.07 ,4.60 
2024-12-05,08,00,5.37 ,86.52 ,101.68 ,169 ,0.00 ,5.92 ,0.00 ,329.47 ,337.37 ,6.05 
2024-12-05,08,10,5.40 ,86.40 ,101.68 ,171 ,0.00 ,7.04 ,0.00 ,330.91 ,337.49 ,7.16 
2024-12-05,08,20,5.46 ,85.49 ,101.65 ,171 ,0.00 ,8.44 ,0.00 ,333.14 ,338.15 ,8.61 
2024-12-05,08,30,5.53 ,84.65 ,101.62 ,171 ,0.00 ,12.03 ,0.00 ,333.27 ,338.44 ,12.29 
2024-12-05,08,40,5.53 ,84.91 ,101.59 ,171 ,0.00 ,15.71 ,0.00 ,333.10 ,338.70 ,15.95 
2024-12-05,08,50,5.57 ,84.35 ,101.57 ,172 ,0.00 ,16.32 ,0.00 ,333.14 ,338.56 ,16.55 
2024-12-05,09,00,5.58 ,84.33 ,101.55 ,169 ,0.00 ,13.84 ,0.00 ,334.48 ,338.89 ,14.23 
2024-12-05,09,10,5.59 ,84.21 ,101.55 ,175 ,0.00 ,7.70 ,0.00 ,335.37 ,338.73 ,7.97 
2024-12-05,09,20,5.52 ,86.04 ,101.53 ,173 ,0.17 ,2.01 ,0.00 ,336.51 ,338.40 ,3.54 
2024-12-05,09,30,5.27 ,89.09 ,101.52 ,171 ,0.77 ,1.50 ,0.00 ,336.22 ,337.31 ,3.00 
2024-12-05,09,40,5.16 ,90.96 ,101.49 ,168 ,0.78 ,4.13 ,0.00 ,336.47 ,337.58 ,5.37 
2024-12-05,09,50,5.08 ,92.43 ,101.48 ,169 ,0.51 ,10.74 ,0.00 ,336.41 ,337.96 ,11.78 
2024-12-05,10,00,5.05 ,92.93 ,101.47 ,171 ,0.29 ,11.85 ,0.00 ,337.14 ,337.77 ,13.02 
2024-12-05,10,10,5.03 ,94.01 ,101.45 ,170 ,0.65 ,17.88 ,0.20 ,337.49 ,338.30 ,18.92 
2024-12-05,10,20,5.03 ,94.78 ,101.41 ,168 ,0.74 ,17.93 ,0.39 ,337.51 ,338.36 ,18.61 
2024-12-05,10,30,4.98 ,95.87 ,101.39 ,168 ,0.82 ,17.86 ,0.43 ,337.63 ,337.92 ,18.51 
2024-12-05,10,40,4.97 ,96.13 ,101.36 ,167 ,0.86 ,17.23 ,0.26 ,337.65 ,338.14 ,17.92 
2024-12-05,10,50,5.00 ,96.43 ,101.34 ,166 ,0.57 ,38.14 ,5.58 ,338.12 ,338.93 ,39.07 
2024-12-05,11,00,5.08 ,96.60 ,101.33 ,167 ,0.28 ,46.85 ,8.23 ,339.13 ,340.01 ,47.30 
2024-12-05,11,10,5.13 ,96.22 ,101.32 ,169 ,0.17 ,40.80 ,6.38 ,339.86 ,340.34 ,41.34 
2024-12-05,11,20,5.19 ,96.55 ,101.29 ,173 ,0.23 ,32.87 ,4.17 ,339.80 ,339.98 ,33.31 
2024-12-05,11,30,5.20 ,96.61 ,101.26 ,171 ,0.48 ,31.92 ,4.06 ,339.66 ,339.98 ,32.22 
2024-12-05,11,40,5.27 ,96.59 ,101.24 ,171 ,0.45 ,36.35 ,5.34 ,340.53 ,340.00 ,36.50 
2024-12-05,11,50,5.32 ,96.42 ,101.22 ,177 ,0.11 ,20.33 ,1.43 ,340.46 ,340.50 ,21.49 
2024-12-05,12,00,5.33 ,96.57 ,101.20 ,178 ,0.09 ,13.97 ,0.00 ,340.30 ,340.53 ,14.83 
2024-12-05,12,10,5.37 ,96.86 ,101.20 ,180 ,0.05 ,19.87 ,1.09 ,340.76 ,340.47 ,20.65 
2024-12-05,12,20,5.45 ,96.54 ,101.20 ,184 ,0.05 ,25.00 ,2.63 ,341.16 ,341.15 ,26.02 
2024-12-05,12,30,5.58 ,96.76 ,101.18 ,182 ,0.00 ,36.50 ,5.74 ,341.51 ,342.31 ,37.30 
2024-12-05,12,40,5.65 ,96.72 ,101.17 ,184 ,0.05 ,27.79 ,2.95 ,342.25 ,342.19 ,28.54 
2024-12-05,12,50,5.72 ,97.03 ,101.16 ,185 ,0.05 ,16.84 ,0.15 ,342.31 ,342.27 ,17.58 
2024-12-05,13,00,5.79 ,96.85 ,101.14 ,187 ,0.05 ,16.44 ,0.21 ,342.33 ,342.33 ,17.23 
2024-12-05,13,10,5.85 ,97.00 ,101.13 ,187 ,0.02 ,18.59 ,0.77 ,342.83 ,342.77 ,19.54 
2024-12-05,13,20,5.92 ,96.95 ,101.11 ,188 ,0.05 ,21.71 ,1.55 ,343.24 ,343.32 ,22.59 
2024-12-05,13,30,6.01 ,97.10 ,101.08 ,190 ,0.06 ,21.73 ,1.49 ,343.43 ,343.48 ,22.53 
2024-12-05,13,40,6.10 ,97.14 ,101.07 ,193 ,0.02 ,17.31 ,0.49 ,343.81 ,343.66 ,18.14 
2024-12-05,13,50,6.18 ,96.75 ,101.05 ,194 ,0.03 ,13.71 ,0.01 ,344.05 ,344.08 ,14.48 
2024-12-05,14,00,6.20 ,97.00 ,101.04 ,193 ,0.02 ,12.32 ,0.00 ,344.46 ,344.44 ,13.07 
2024-12-05,14,10,6.24 ,96.93 ,101.03 ,193 ,0.03 ,9.40 ,0.00 ,344.43 ,343.92 ,10.17 
2024-12-05,14,20,6.28 ,96.67 ,101.02 ,192 ,0.02 ,9.90 ,0.00 ,345.00 ,344.90 ,10.71 
2024-12-05,14,30,6.31 ,96.69 ,101.00 ,192 ,0.00 ,10.43 ,0.00 ,344.87 ,344.59 ,11.17 
2024-12-05,14,40,6.37 ,96.27 ,100.98 ,192 ,0.07 ,14.78 ,0.69 ,345.01 ,344.94 ,15.69 
2024-12-05,14,50,6.43 ,96.29 ,100.96 ,191 ,0.00 ,11.88 ,0.24 ,345.42 ,345.34 ,12.63 
2024-12-05,15,00,6.46 ,96.39 ,100.96 ,194 ,0.03 ,6.83 ,0.00 ,345.46 ,345.27 ,7.55 
2024-12-05,15,10,6.50 ,96.51 ,100.95 ,193 ,0.02 ,4.27 ,0.00 ,345.74 ,345.08 ,4.89 
2024-12-05,15,20,6.50 ,96.93 ,100.93 ,192 ,0.03 ,1.34 ,0.00 ,345.80 ,345.21 ,2.20 
2024-12-05,15,30,6.51 ,97.10 ,100.92 ,195 ,0.02 ,0.31 ,0.00 ,345.81 ,345.35 ,1.12 
2024-12-05,15,40,6.56 ,97.08 ,100.89 ,193 ,0.05 ,0.00 ,0.00 ,346.03 ,345.84 ,0.44 
2024-12-05,15,50,6.60 ,97.11 ,100.88 ,198 ,0.03 ,0.00 ,0.00 ,346.50 ,346.23 ,0.29 
2024-12-05,16,00,6.64 ,96.65 ,100.87 ,195 ,0.00 ,0.00 ,0.00 ,346.51 ,345.90 ,0.23 
2024-12-05,16,10,6.70 ,96.79 ,100.87 ,196 ,0.13 ,0.00 ,0.00 ,346.84 ,346.26 ,0.01 
2024-12-05,16,20,6.75 ,96.84 ,100.84 ,197 ,0.16 ,0.00 ,0.00 ,346.57 ,346.79 ,0.00 
2024-12-05,16,30,6.80 ,97.26 ,100.82 ,196 ,0.20 ,0.00 ,0.00 ,347.48 ,346.89 ,0.00 
2024-12-05,16,40,6.86 ,97.56 ,100.80 ,198 ,0.03 ,0.00 ,0.00 ,347.74 ,347.15 ,0.01 
2024-12-05,16,50,6.89 ,97.20 ,100.79 ,198 ,0.00 ,0.00 ,0.00 ,347.87 ,347.13 ,0.12 
2024-12-05,17,00,6.95 ,97.25 ,100.79 ,199 ,0.00 ,0.00 ,0.00 ,348.21 ,347.50 ,0.15 
2024-12-05,17,10,7.02 ,97.10 ,100.77 ,198 ,0.00 ,0.00 ,0.00 ,348.31 ,347.65 ,0.22 
2024-12-05,17,20,7.07 ,97.05 ,100.73 ,192 ,0.03 ,0.00 ,0.00 ,348.61 ,348.34 ,0.26 
2024-12-05,17,30,7.12 ,96.90 ,100.70 ,192 ,0.00 ,0.00 ,0.00 ,349.09 ,348.31 ,0.29 
2024-12-05,17,40,7.18 ,97.15 ,100.69 ,196 ,0.00 ,0.00 ,0.00 ,348.73 ,348.53 ,0.29 
2024-12-05,17,50,7.27 ,96.75 ,100.66 ,192 ,0.00 ,0.00 ,0.00 ,349.48 ,348.83 ,0.29 
2024-12-05,18,00,7.36 ,96.47 ,100.63 ,192 ,0.00 ,0.00 ,0.00 ,349.70 ,349.15 ,0.29 
2024-12-05,18,10,7.44 ,96.38 ,100.61 ,191 ,0.00 ,0.00 ,0.00 ,350.27 ,349.64 ,0.29 
2024-12-05,18,20,7.55 ,96.13 ,100.59 ,190 ,0.00 ,0.00 ,0.00 ,350.51 ,350.20 ,0.29 
2024-12-05,18,30,7.61 ,95.70 ,100.57 ,192 ,0.00 ,0.00 ,0.00 ,351.35 ,350.32 ,0.29 
2024-12-05,18,40,7.68 ,95.44 ,100.54 ,189 ,0.00 ,0.00 ,0.00 ,351.50 ,350.65 ,0.29 
2024-12-05,18,50,7.70 ,96.40 ,100.52 ,187 ,0.07 ,0.00 ,0.00 ,351.44 ,350.27 ,0.19 
2024-12-05,19,00,7.72 ,97.06 ,100.49 ,184 ,0.15 ,0.00 ,0.00 ,351.18 ,351.08 ,0.04 
2024-12-05,19,10,7.77 ,97.10 ,100.46 ,185 ,0.71 ,0.00 ,0.00 ,351.69 ,351.12 ,0.00 
2024-12-05,19,20,7.94 ,97.01 ,100.43 ,188 ,0.27 ,0.00 ,0.00 ,352.61 ,352.06 ,0.00 
2024-12-05,19,30,7.97 ,97.12 ,100.41 ,189 ,0.03 ,0.00 ,0.00 ,352.97 ,351.93 ,0.25 
2024-12-05,19,40,8.11 ,96.83 ,100.39 ,191 ,0.05 ,0.00 ,0.00 ,353.26 ,352.89 ,0.04 
2024-12-05,19,50,8.19 ,96.80 ,100.37 ,190 ,0.21 ,0.00 ,0.00 ,353.78 ,352.94 ,0.02 
